,rp
2020-12-11,1.6597767565904238
2020-12-14,1.6612966655660282
2020-12-15,1.6643356350297605
2020-12-16,1.6662572194271603
2020-12-17,1.6697015662678736
2020-12-18,1.6704397598356486
2020-12-21,1.676604254244298
2020-12-22,1.6738224664606138
2020-12-23,1.6757396003336928
2020-12-24,1.674394693082135
2020-12-25,1.6788985355811454
2020-12-28,1.6811869469541267
2020-12-29,1.680953957938119
2020-12-30,1.6856301571909604
2020-12-31,1.6881268870591402
